@relation letterRecogTrain-weka.filters.unsupervised.attribute.DMI-D2-N-1-F0.25-E-1-I-1-L1.0E-4

@attribute feat1 numeric
@attribute feat2 numeric
@attribute feat3 numeric
@attribute feat4 numeric
@attribute feat5 numeric
@attribute feat6 numeric
@attribute feat7 numeric
@attribute feat8 numeric
@attribute feat9 numeric
@attribute feat10 numeric
@attribute feat11 numeric
@attribute feat12 numeric
@attribute feat13 numeric
@attribute feat14 numeric
@attribute feat15 numeric
@attribute feat16 numeric
@attribute Class {A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z}

@data
5,5,8,8,4,5,8,5,2.698009,7,8,8,9,9,0,8,W
5,8,7,6,8,8,6.880703,5,2,7,5,8,9,9,5,11,O
3,10.566105,4,8,2,6,9,0,8,13,7,7,0,8,1,7,I
3,6,4,7,4,9,7,7,3,5,6,10,3,8,6,10,Q
4,8,6,6,4,8,8,6,7,9,5,4,3,7,4,9,D
2,3,2,1,1,8,8,6,5,7,5,7,2,8,8,8,S
5,10,5,7,3,6,11,3,7,11,9,4,2,12,3,4,T
4,7,5,5,3,6.303017,8,8,5,7,7,9,3,8,3,8,O
0,6,0,4,0,7,7,4.51207,3,7,6,8,0,8,0,8,I
3,5,5,4,3,6,7,2,8,11,7,9,2,8,4,8,E
10,9,10,4,4,7,11,5,5,4,5,10,10,12,2,7,N
5,9.920523,6,8,6,7,7,6,7,7,6,8,6,8,3,7,N
6,10,8,8,6,7,10.756986,4,4,13,6,3,1,10,3,8,P
6,8,8,6,6,10,6,3,6,10,3,7,6,7,5,11,H
4,6.724263,6,5,7,8,7,4,4,6,7,8,7,10,5,7,U
4,7,5,5,5,6,9,2,6,10,9,6,5,10,3,7,F
2,1.451476,3,2,1,8,8,6,6,5,9,8,3,9,1,8,U
3,6,4,4,2,7,7.363658,5,8,5,6,9,0,9,9,8,S
8,10.981191,8,6,4,10,6,3,9,9,2,5,4,6,4,10,X
4,7,5,5,5,7,7.342123,8,4,7,5,8,4,8,10,2,A
4,7,7,6,7,7,7.358885,3,3,7,5,8,6,8,6,6,R
3,7.216707,4,6,2,0,2,4,6,1,0,8,0,8,0,8,L
5,9,8,6,5,7,7.611341,0,8,10,7,8,2,8,3,7,X
5,10,7,8,7,8,8,4,6,8,4,8,4,5,5,11,R
5,7.079772,7,5,7,6,7,4,3,6,5,9,7,9,6,10,R
3,5.478238,3,4,3,6,9,8,4,7,5,8,2,7,4,11,R
10,11,10,8,4,3,8.74699,6,9,12,12,9,3,9,1,7,U
3,7,5,5,3,7,7.784412,6,6,5,9,9,3,9,1,8,U
6,8.962002,6,6,3,4,10,3,7,11,11,6,1,11,3,4,Y
3,3,4,1,2,8,7,5,6,7,6,8,5,8,3,7,H
6,9,6,5,3,9,5,4,4,13,6,9,3,10,3,8,S
3,6,4,4,3,6,7,8,5,7,5,7,3,7,3,8,N
4,9,6,7,3,8,7,9,8,7,5,8,3,8,4,8,D
6,9.482127,9,7,7,8,7,2,4,9,7,8,8,7,2,8,M
3,2,5,3,2,9,12,3,3,5,11,9,2,10,1,9,V
4,8,6,6,5,6,8,6,5,9,7,4,2,10,4,7,P
4,5,5,4,3,7,6,6,6,6,6,10,2,9,4,8,O
3,4,5,3,2,10,7,2,8,11,3,7,2,8,3,9,X
4,6.810575,5,5,3,4,8,5,7,10,9,9,3,9,2,6,U
3,7,5,5,2,9,6,3,9,11,3,9,1,7,6,9,Z
7,10,9,8,10,9,6.46756,5,4,9,6,9,6,9,12,11,S
2,6,3,4,2,8,6.760298,8,5,5,8,9,3,8,5,10,Q
5,5,6,7,2,7,7,5,4,7,6,8,3,8,4,8,X
3,3,3,4,2,5,10,8,4,7,4,8,2,7,5,11,R
3.487486,4,5,3,3,6,11,5,2,8,7,6,6,11,2,6,W
4,11,5,8,7,7,7,5,7,7,5,9,6,8,6,10,E
5,8,6,6,4,6,7,5,4,9,8,9,2,7,5,9,G
3,8,4,6,2,5,7,10,8,7,6,5,3,8,4,8,D
6,9,8,7,5,6,14,6,1,11,5,2,1,11,4,7,P
2,4,3.539879,2,2,8,7.113434,2,7,11,6,7,1,8,5,8,S
4,6.384722,6,5,3,7,7,7,6,7,6,8,4,9,4,8,C
5,10,7,7,5,7,9,4,6,5,8,10,6,10,1,7,U
4,5,5,4,4,7,7,7,7,7,6,5,2,8,3,7,D
2,2,4,3,1,6,2,2,2,5,2,8,2,6,2,6,A
7,9,9,6,7,9,5,1,7,10,3,9,8,5,7,10,K
3,6,5,4,1,8,8,4,2,6,14,8,3,10,0,8,V
2,7,4,5,3,4,11,5,4,11,8,4,1,10,3,7,P
2,4,4,3,1,8,6,3,6,14,6,10,0,7,0,7,J
4,9,6,7,6,7,7,6,2,7,6,11,4,8,8,8,G
4,7,6,6,6,6,7.901961,5,5,8,6,8,6,9,8,7,V
3,5,4,3,2,4,4,4,8,2,1,6,1,7,1,6,L
7,10.472697,9,8,5,3,9,4,4,13,12,10,6,9,0,8,N
4,9,5,7,6,7,7,9,5,7,5,6,2,8,8,10,B
5,5,7,4,6,9,8,4,5,6,6,7,8,6,6,5,M
3,4,4,3,2,6,7.353687,5,5,9,7,10,2,8,4,9,G
8,10,7,6,4,8,5,3,5,8,7,6,5,9,5,5,Y
6,10,8,8,11,7,6,4,5,7,7,8,11,9,7,10,U
5,6,6,4,2,4,13,4,4,10,11,6,3,10,1,8,V
4,9,4,4,2,8,6.421992,3,5,12,7,11,2,8,6,8,L
4,6,6,5,5,8,6.161523,2,3,8,3,8,4,5,6,10,K
4,5.399844,6,4,4,8,8,6,6,6,5,4,6,10,3,5,N
2,3,4,2,2,8,8,3,5,9,4,7,2,6,3,10,R
3,6,4,4,3,6,7,6,8,6,4,9,3,8,6,9,E
6,8,8,6,8,8,6,4,3,9,5,8,5,9,11,10,S
2,4.950727,3,4,2,5,4,5,7,2,2,5,1,6,1,6,L
3,4,4,3,2,6,9,6,6,7,9,9,3,9,1,9,U
3,1.954696,3,2,2,8,8,6,5,7,6,7,2,8,9,8,S
6,9,9,7,9,6,7.879583,5,4,7,5,8,4,6,10,9,K
3,3,4,4,2,7,8,4,1,7,8,8,8,10,0,8,W
6,8,8,6,7,6,8,7,6,8,5,7,6,7,5,10,H
1,4,0,5,0,7,7,4,4,7,6,8,0,8,0,8,I
1,0,2,0,0,8,10,3,1,6,12,8,1,11,0,8,Y
4,7.880667,5,6,7,8,7,5,2,6,6,8,8,8,7,12,G
1,0,2,0,-0.144593,7,9,3,1,7,12,8,1,11,0,8,Y
3,7.503605,5,6,3,6,3,2,3,5,2,8,2,6,3,6,A
5,9,7,7,4,6,8,1,8,10,8,9,3,8,3,6,X
3,8,5,6,5,8,7,7,6,8,4,5,4,9,4,8,D
4,8.461777,5,7,6,7,8,9,6,7,6,6,2,8,8,10,B
1,5.269184,1,4,1,7,7,1,7,7,6,8,0,8,2,8,I
1,0,1,0,0,3,12,4,2,11,8,5,0,8,2,7,F
3,5,4,4,2,6,12,3,6,7,11,9,2,11,1,8,T
2,6,3,4,3,8,7,7,6,7,8,9,2,10,8,8,S
3,6,5,4,1,9,8,4,2,5,14,8,3,10,0,8,V
9,11,7,6,4,10,4,5,6,11,3,9,5,7,6,11,B
4,10,6,8,8,8,6.967086,5,6,7,6,8,7,6,7,7,T
5,11,7,8,4,7,10,5,5,12,5,3,1,10,3,8,P
2,7,4,5,3,12,3,2,2,9,2,9,3,7,3,9,A
5,7,6,5,6,7,6,5,3,7,6,9,5,8,7,7,G
4,9,5,6,1,7,7,5,4,7,6,8,3,8,4,8,X
8,13.408283,7,8,5,6,7,4,7,8,5,7,6,9,7,5,D
1,4,2,3,1,7,7,0,7,13,6,8,0,8,0,8,I
2,5,2,3,1,4,3,3,7,2,2,6,0,7,0,6,L
3,8,5,6,6,7,6.639479,3,5,6,7,10,6,11,6,6,L
4,8,6,6,4,9,8,1,6,13,5,5,2,9,3,9,F
3,4,4,2,2,4,11,2,7,11,10,5,1,11,2,5,Y
5,9,7,8,9,7,6,5,4,6,5,8,7,10,7,9,V
4,9,6,6,4,8,7.576551,9,6,8,5,5,3,7,3,7,N
5,9,6,11,6,9,7,8,3,5,6,11,5,8,8,8,Q
2,3,3,2,1,7,10.454429,4,3,12,5,3,1,10,2,8,P
5,10,7,8,7,9,7,6,6,8,5,5,5,9,4,10,D
2,4,3,3,2,9,8.884986,3,4,12,4,3,1,10,3,9,P
3,8,4,5,2,5,10,9,4,7,4,8,3,7,6,11,R
5,8.435871,7,6,5,10,6,3,5,10,3,7,3,7,4,10,R
4,11,6,8,4,7,5,3,0,6,1,8,2,7,1,8,A
8,12,6,6,4,7,7,5,6,10,5,8,6,6,7,10,B
5,10,7,7,6,6,7,4,7,6,6,9,7,8,5,9,K
4,9,4,4,2,4,11,2,6,12,8,5,2,8,4,3,T
1,0,2,0,0,7,13.548564,2,4,7,10,8,0,8,0,8,T
5,11,8,8,5,11,2,3,3,9,2,9,5,7,4,9,A
4,6,6,4,3,5,8,7,8,9,10,10,3,9,1,8,U
3,8,5,6,3,12,2.87702,2,2,10,2,9,2,6,2,8,A
5,9,5,6,3,3,10,2,6,10,12,7,2,11,2,5,Y
3,5,5,4,3,9,6,4,7,10,4,6,2,8,3,9,D
2,0.602689,2,1,0,2,0,6,4,0,3,4,0,8,0,8,L
5,8,6,7,6,7,4,5,4,7,4,9,5,4,7,6,Q
5,11,6,8,3,7,9,15,1,7,3,8,3,8,0,8,H
2,1.070754,2,2,1,7,7,12,1,5,6,8,5,8,0,8,N
3,3,5,4,1,8,11,2,2,5,12,8,1,10,0,8,Y
4,10,6,8,4,7,6,9,5,7,4,8,3,8,3,8,O
2,4,3,5,1.240806,5,13.716551,1,6,9,11,7,0,8,0,8,T
6,8,8,6,8,8,9,6,4,7,7,8,6,9,6,7,M
4,4,4,6,2,3,7,8,2,7,6,11,4,8,2,11,K
2,7,3,5,3,7,7,7,4,7,5,8,3,8,2,8,O
8,10,8,5,5,8,7.183457,3,5,10,5,7,6,9,4,8,H
3,7,5,5,5,10,7.174201,1,5,9,5,6,4,10,5,7,F
5,10,5,7,3,7,10,15,2,7,3,8,3,8,0,8,H
3,8.736005,5,7,3,9,3,2,2,8,1,8,2,6,3,7,A
5,7,7,8,7.04013,7,8,4,6,7,6,6,4,9,9,9,F
3,5,5,7,7,9,6,4,1,6,7,8,6,10,8,9,Y
3,9,5,7,3,12,2.879342,4,3,10,1,9,2,7,3,9,A
6,10,8,8,8,7,7,5,3,7,6,9,5,8,9,8,E
3,8,4,5,1,7,7,4,4,7,6,8,3,8,4,8,X
4,6,5,4,4,7,7,7,7,7,6,8,3,10,6,8,T
3,2.378022,4,2,2,8,7,3,9,6,6,8,3,8,6,8,X
7,10,7,7,6,4,10.212664,2,3,9,9,8,7,11,2,6,W
3,8,4,6,3,8,7,13,1,7,7,8,3,8,0,8,H
1,0.294703,2,0,0,7,10,1,3,7,12,8,1,11,0,8,Y
6,10,7,8,5,6,6.847877,6,5,9,6,12,4,8,5,8,G
3,1,3,3,2,8,7,6,5,7,6,8,2,9,9,8,S
4,9,5,7,2,7,5,15,5,7,13,8,3,9,0,8,U
7,9,8,7,4,2,10,3,7,12,12,7,1,11,2,5,Y
4,10,5,8,4,3,6,7,4,7,7,12,3,8,3,11,K
5,10,8,8,6,8,5.701033,2,4,9,6,8,8,6,2,8,M
4,4,4,6,3,3,8,6,12,7,5,14,0,8,7,7,E
4,6.442497,4,5,2,9,10,6,9,5,6,6,0,7,8,9,S
4,7,5,5,4,8,8,13,1,6,6,7,6,8,1,10,N
4,11,6,8,6,9,11.884066,3,7,5,12,8,2,12,1,9,T
4,8.052533,5,6,4,7,5,3,0,6,1,8,2,7,1,7,A
6,10,6,7,6,8,7,8,4,8,5,6,5,8,5,9,O
5,10.458516,7,8,7,7,7,4,4,6,6,9,4,8,2,9,U
4,11,6,8,4,8,7,4,9,6,6,6,3,8,7,7,X
5,7,6,5,4,7,7.878182,3,7,10,8,8,2,9,5,6,S
5,11,6,8,5,6,8,6,11,7,7,10,1,9,8,8,Z
3,7,4,5,3,8,8,8,6,7,5,8,2,8,3,7,O
2,3.360321,4,2,2,7,7,2,7,11,7,9,2,8,4,8,E
4,5.966967,5,4,3,7.953722,6,6,6,10,6,11,2,10,4,10,G
5,11,7,9,4,9,7,2,6,14,3,7,0,7,0,7,J
4,5,4,8,2,1,12,5,4,11,10,7,0,8,3,6,F
4,11,5,9,6,7,7,5,10,7,5,9,3,10,9,8,Z
5,10.364722,6,8,8,9,7,6,3,7,8,8,7,10,6,5,Y
2,3,2,2,1,5,10,4,5,10,9,6,1,10,3,7,F
6,5,9,8,4,8,7,5,2,7,8,8,9,9,0,8,W
6,9,7,7,6,8,5.074702,11,0,7,9,8,12,4,4,8,M
2,10,5,8,5,10,6.801472,2,5,9,5,5,3,8,6,7,I
3,6,5,4,5,8,9,5,4,5,9,9,5,8,2,7,W
6,7.898235,7,8,8,8,6,1,6,7,6,8,4,13,9,8,X
6,9,8,7,6,9,6,4,7,9,5,7,3,8,6,10,B
6.054681,11,8,8,5,5,7,5,5,5,7,7,3,6,4,7,G
5,11,6,9,3,7,7,15,2,4,6,8,6,8,0,8,N
7,10,9,8,6,6,9,3,10,12,8,7,1,9,6,6,Z
5,7,7,5,4,3,9,3,6,10,11,11,3,8,3,6,K
2,5.180436,3,4,1,8,14,0,6,6,11,8,0,8,0,8,T
2,5.794194,3,5,2,7,7,9,6,7,6,8,3,8,4,8,O
2,2,4,4,2,7,10,1,7,7,11,8,1,11,2,8,Y
6,9,8,7,4,7,10.479988,5,4,12,5,3,1,10,3,9,P
2,4,4,3,3,9,6.780466,4,6,10,4,6,2,8,3,8,D
3,5,6,6,2,6,5,3,1,6,0,8,2,7,2,7,A
5,8,8,7,7,9,6,2,4,9,3,8,4,6,7,11,K
3,6.117009,3.617139,5,2,6,10,9,4,7,4,8,3,7,5,10,R
3,8,3,6,4,7,6,8,5,7,6,7,2,9,7,9,B
4,7.648003,5,6,4,7,7,7,5,7,5,6,3,7,3,8,N
4,7.804726,6,6,8,7,7,3,5,7,6,8,6,9,7,5,R
5,10,7,7,4,7,10,3,6,13,7,5,2,10,2,7,F
2,3.635009,3,3,1,7,4,1,7,9,3,10,0,6,3,8,L
3,7.727548,5,6,3,9,3,2,3,7,1,8,2,6,2,7,A
3,4,5,3,3,9,7,3,5,11,3,6,2,7,3,9,R
2,5,3,4,2,7,7,8,5,7,5,8,2,8,3,8,O
5,8.258896,8,6,6,10,7,3,6,10,2,7,5,7,5,10,R
1,4,2,3,1,9,6.711383,2,6,12,4,9,1,7,1,7,J
5,10,7,8,6,9,7.258722,7,6,6,6,5,3,9,9,11,B
2,1,3,2,2,7,8,4,5,6,5,7,2,6,5,8,R
2,7,3,4,1,1,13,5,3,12,10,6,0,8,3,7,F
3,4,5,3,2,5,7,2,7,10,9,11,3,8,3,7,K
4,6,5,4,2,9,6.756852,0,7,13,5,7,0,8,0,8,J
5,5,7,7,8,9,7,6,3,7,7,8,6,10,6,5,Y
2,6,3,4,2,7,6,6,6,7,3,10,1,8,4,10,G
1,0,1,1,0,7,7.274329,9,0,6,6,8,4,8,0,8,N
4,7,7,5,4,3,8,3,7,11,11,11,3,8,3,5,K
5,6.164061,6,4,3,3,9,5,7,11,11,9,3,9,2,6,U
1,-0.051598,2,0,0,8,9,3,1,6,12,8,2,11,0,8,V
3,6.713042,4,5,5,8,7,4,1,7,6,9,6,8,6,12,G
2,8,4,6,2,6,12.792546,3,7,8,11,7,2,11,1,7,T
6,9,8,7,8,8,7,5,6,9,6,6,4,10,6,9,B
5,9,6,7,6,8,6.723783,8,5,7,6,9,3,8,4,6,U
4,9,6,6,3,7,3,1,8,8,2,10,2,5,4,7,L
8,11.213913,6,6,4,10,6,6,5,11,2,8,7,6,5,10,R
3,6.347222,5,5,5,9,6,6,4,6,7,6,7,5,2,6,M
11,12,12.093387,7,6,6,9,5,4,4,4,11,11,14,3,8,M
0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8,I
3,2,4,3,2,6,10,4,6,10,8,5,4,9,3,7,F
7,9.467469,7,5,4,8,4,4,6,8,4,7,4,6,6,10,D
5,6.541883,6,5,4,7,10,8,5,5,8,11,5,9,4,7,O
9,15,8,8,3,7,8,3,9,13,5,6,2,8,5,5,T
8,11,7,8,4,3,11,3,4,10,12,8,3,10,1,7,V
4,8,6,6,4,4,11,2,6,11,10,6,1,10,3,6,F
2,4,3,3,2,7,7,6,3,9,6,8,2,8,2,8,O
2,3,3,2,2,9,6.637643,4,6,10,4,6,2,8,2,9,D
4,6,6,5,4,7,5,5,4,8,4,7,3,7,4,8,Q
4,11,6,8,3,5,2.798257,3,3,5,1,7,3,6,3,7,A
4,9,5,6,3,8,7.046313,5,9,5,6,7,0,8,9,7,S
3,7,4,5,3,9,5.298869,1,7,9,2,10,0,6,2,10,L
4,9,6,7,7,6,6,3,4,6,5,9,8,6,8,8,K
4,9,6,7,4,7,7.628958,3,7,10,5,7,2,7,4,8,S
5,9,5,4,3,12,5.411733,3,5,10,3,7,3,9,4,12,Q
6,7,8,9,7,7,8,4,7,6,7,7,3,10,9,9,J
3,7,5,5,2,6,11,4,4,13,5,2,0,10,3,9,P
2,5,3,4,2,8,7,7,4,9,4,8,2,8,2,8,O
6,14.692894,8,8,7,10,5,5,5,8,5,7,4,7,10,5,Z
2,3,3,2,2,9,7.209336,4,5,9,4,7,2,7,4,10,R
3,5.972493,5,4,2,9,2,1,2,8,2,9,2,6,2,8,A
6,9,5,4,0.931378,6,10,5,3,11,5,5,5,9,4,8,P
5,10,8,8,8,8,11,2,3,6,8,8,8,10,1,8,W
4,6,5,4,3,7,7.110063,5,6,11,6,12,2,10,3,10,G
3,7,5,5,5,7,7,3,6,7,7,10,4,10,7,8,E
6,8,9,6,10,6,7.027581,4,3,7,4,8,14,3,4,7,M
5,11,6,8,6,8,8,7,5,7,5,7,2,8,9,8,S
4,4,4,6,2,4,12,8,2,10,6,4,1,10,4,8,P
4,5,5,5,5,7,9,5,5,7,8,11,5,9,7,9,E
4,7,6,5,4,9,8,2,6,13,5,6,1,10,3,9,P
4,9,6,6,3,4,8,5,1,7,9,8,8,10,0,8,W
4,8.696531,6,7,7,8,8,5,1,7,7,9,8,9,4,9,O
5,10,6,7,5,6,7.008858,6,6,10,7,13,3,9,5,9,G
3,5,5,4,3,7,7.354107,2,9,12,6,8,1,8,5,7,Z
3,6,5,4,2,7,4,5,3,13,9,14,1,6,1,6,J
5,9,7,7,5,9,7,3,6,10,5,7,3,8,3,9,H
5,10.785607,7,8,6,7,8,6,5,8,5,9,4,6,6,12,R
3,7,4,5,5,7,7,4,6,6,6,6,2,8,5,10,B
3,9,5,7,3,8,4,0,9,9,3,11,0,7,3,9,L
6,8.802195,8,8,9,8,6,5,3,8,7,11,10,8,6,5,C
2,6.346634,4,5,4,10,6,2,5,8,5,5,3,8,5,6,I
1,3,3,2,1,8,6.812808,2,9,11,6,9,1,8,5,7,Z
5,7.844731,5,6,2,4,9,8,2,7,4,11,4,8,3,10,K
2,6,2,4,0,0,2,5,6,0,0,7,0,8,0,8,L
2,7,4,5,3,10,6,2,5,8,4,5,3,8,6,7,J
3,4,3,6,1,0,1,5,6,0,0,7,0,8,0,8,L
2,7,3,5,2,4,12,8,2,10,6,4,1,10,3,8,P
1,1,2,2,1,7,7,7,5,6,6,7,2,8,7,9,B
6,6,7,8,3,5,6,7,11,7,5,14,1,9,4,8,C
4,8.208852,5,8,4,8,7,8,7,8,5,7,2,8,9,8,S
1,2,2,3,2,7,7,5,2,8,8,9,2,9,4,9,Q
8,10,8,7,5,2,11,2,7,12,12,7,0,10,1,5,X
6,6,8,6,7,7,10,5,3,7,7,8,6,11,7,8,G
3,6.306305,4,5,4,6,6,7,6,6,7,9,3,9,3,8,H
3,9,4,6,2,5,8,0,8,14,7,8,0,8,1,7,I
5,11,6,8,7,8,7,5,5,10,5,5,3,8,3,8,B
6,8.192107,6,4,4,5,8,3,5,7,4,10,4,7,5,7,R
4,8,6,6,2,9,7.089612,2,8,15,4,8,0,7,0,8,I
4,7,5,6,3,8,5,8,7,7,4,9,3,8,4,8,Q
3,6.265859,4,5,4,7,7,8,5,7,6,7,2,8,7,9,B
4,7.38334,5,5,3,7,5,5,4,14,8,13,1,6,1,6,J
6,6,6,4,4,5,8.127473,5,7,8,6,9,5,9,5,3,V
4,7,5,5,5,6,7,4,4,7,7,10,6,9,3,8,C
3,4,4,3,3,7,7,5,6,7,6,6,2,8,6,9,B
6,10.404126,8,8,5,4,7,2,7,10,9,11,4,7,4,6,K
5,8.750467,8,7,7,8,8,5,7,7,6,7,6,8,4,7,H
4,10,5,7,7,8,8,6,6,7,6,6,6,8,6,10,B
2,3,2,2,2,5,7,4,7,6,6,10,3,8,4,10,K
7,8,10,7,11,8,7,5,5,7,6,7,14,8,7,3,M
3,7,4,5,3,7,12,3,7,7,11,8,2,11,1,8,T
3,4,4,3,2,7,7,5,5,6,5,6,2,7,4,8,R
7,12,7,7,4,11,6,4,6,11,2,6,5,8,4,10,K
4,8,5,6,5,9,7.654152,5,9,7,5,7,1,7,7,8,Z
5,7,7,6,8,5,7.760395,5,4,6,5,9,11,9,4,8,M
4,6,6,6,5,6,7,4,7,6,4,7,3,7,5,6,D
4,7,6,10,9,8,9,4,0,8,7,6,5,11,5,7,P
5,7,7,5,5,7,7.247072,3,6,10,5,8,3,8,3,8,H
3,9,4,6,2,4,8,8,2,7,4,11,4,8,2,10,H
2,3,3,2,1,7,8,2,9,11,6,8,1,8,5,7,Z
2,2,2,3,2,8,7,6,5,8,6,7,2,8,8,8,S
4,8,4,6,4,9,7.798541,5,9,7,5,6,1,7,7,8,Z
2,5,4,4,2,8,7.841589,2,6,13,5,5,1,9,2,8,F
4,6.277065,5,5,4,6,8,8,5,5,6,11,4,9,5,5,U
6,9.648815,8,8,8,8,7,6,5,6,6,9,6,8,7,3,A
2,5,3,4,2,7,7,5,9,6,6,8,2,8,7,8,Z
1,0,2,0,0,7,7.189565,2,10,8,6,8,0,8,6,8,Z
3,5,5,3,2,11,2,2,2,9,2,9,2,6,2,8,A
7,9.80196,8,6,3,9,7,2,4,13,5,8,6,8,0,8,N
2,1,2,1,0,7,12.252603,2,2,7,12,8,1,11,0,8,Y
4,7.570167,5,6,2,6,6,7,10,9,6,14,1,9,4,8,C
2,4,4,3,1,12,3,3,2,10,1,9,1,6,2,9,A
2,3.646146,4,2,2,7,7,2,9,12,6,8,1,8,5,7,Z
5,5,5,4,2,5,11,3,7,12,9,4,1,11,2,4,T
4,9,5,7,4,5,6,6,5,9,7,12,2,8,4,10,G
5,9,6,7,4,7,6.834869,3,7,10,4,6,2,6,5,8,S
3,5,5,4,2,7,7,3,7,11,6,8,1,9,5,7,S
5,8.600226,6,7,5,7,9,9,8,7,5,7,2,8,9,10,B
1,2.654594,3,2,1,6,4,1,7,7,2,9,0,7,2,8,L
2,1,3,2,2,8,6.678733,7,7,7,7,4,2,8,3,6,D
3,4,3,5,1,1,14,5,3,12,9,5,0,8,2,6,F
3,6,4,4,5,7,8,3,4,6,6,8,7,8,6,8,K
4,7,4,5,3,6,7.515302,8,6,7,6,7,2,8,9,10,B
5,8,7,6,5,10,5,3,7,10,4,7,3,7,6,11,B
6,8,8,6,7,9,8,3,7,9,3,8,4,5,4,11,R
3,8,4,6,4,5,4.056012,3,8,3,2,7,1,6,2,5,L
6,11,7,8,5,7,7,8,5,10,6,8,3,8,3,8,O
3,4,3,3,1,5,12,3,6,11,9,4,1,11,2,5,T
6,8.302918,8,8,5,7,5,0,8,9,3,11,2,6,4,7,L
3,8,4,6,4,8,7.915254,6,5,9,6,4,3,8,3,6,D
5,10,6,7,4,7,7,8,5,10,6,9,3,9,4,6,O
4,8.346949,5,8,4,8,7,8,6,8,5,7,2,8,9,8,S
8,11.017104,7,6,6,8,8,4,5,9,5,7,7,5,8,7,B
1,0,2,0,1,7,8.253484,3,0,7,8,8,5,10,0,8,W
2,1,3,3,2,7,7,6,6,6,5,5,2,8,3,7,D
4,8,5,7,6,7,7,5,3,6,7,8,4,8,1,7,U
3,6,4,4,4,6,8.856389,7,3,7,4,8,2,6,5,11,R
4,5,6,4,4,7,7.898104,3,6,10,7,7,5,9,4,8,H
3,8,5,6,5,8,8,6,4,6,6,8,5,7,6,4,A
5,8.644888,7,6,5,9,7,2,5,13,4,6,2,9,3,9,P
6,9,8,7,8,8,8,6,5,8,6,7,7,8,6,12,R
5,11,6,8,4,8,7,12,2,6,9,8,8,6,0,8,M
6,8,6,6,7,7,10,4,3,9,6,6,8,10,4,5,W
3,8,5,5,2,7,3.206447,3,1,7,1,8,3,7,2,8,A
3,2,4,4,3,7,7.126198,5,9,6,6,8,1,8,7,8,Z
2,7,4,5,2,7,11.790505,3,4,7,11,8,2,10,1,8,V
5,7,5,5,4,3,11,2,2,10,8,7,5,11,2,6,W
3,11.213896,5,8,1,9,15,0,6,6,11,8,0,8,0,8,T
4,11,4,8,3,6,7.266667,10,5,7,6,8,3,8,6,11,R
6,12,6,7,3,7,7,3,5,14,7,8,2,9,3,8,S
5,10.278224,7,9,3,7,6,8,9,6,6,10,1,8,6,11,G
2,4,4,2,2,9,6,3,6,11,4,6,2,8,3,8,D
3,7,4,5,3,7,6.744718,6,10,6,5,9,2,8,6,8,E
3,3,4,4,3,8,7.032684,6,2,5,7,10,2,9,5,9,Q
1,3,2,2,1,10,2,2,1,9,2,9,1,6,2,8,A
3,5,4,4,3,7,7,7,7,6,6,5,2,8,3,7,D
6,10,8,8,9,7,7,6,2,7,6,11,7,9,10,7,G
3,9,4,7,4,6,7,7,9,8,8,10,3,8,6,8,E
5,10,5,8,6,7,7.45949,13,1,6,6,8,5,9,0,7,N
4,7,6,6,7,7,8,5,5,7,6,8,6,9,7,8,V
9,15,9,8,5,10,4.8737,4,6,12,2,8,5,6,5,10,D
5,9.319537,7,8,4,9,9,4,2,5,13,8,4,9,1,7,V
2,4.112774,4,3,2,6,4,1,8,8,2,10,0,7,2,8,L
2,3,4,1,2,6,8,1,6,10,6,9,3,8,2,8,K
4,11,6,8,7,8,6.860951,2,8,7,6,8,0,8,9,8,Z
6,10,8,7,7,8,3,8,4,6,6,9,3,8,4,9,Q
3,3,4,5,2,7,7,14,2,5,6,8,5,8,0,8,N
5,5,5,8,4,7,9,10,8,7,5,7,2,8,9,10,B
2,4,3,3,1,6,9.882639,1,6,8,11,8,1,11,2,7,Y
1,-0.114038,2,0,1,7,6,9,0,7,8,8,5,6,0,8,M
4,10,6,8,4,7,5,3,1,7,1,8,2,7,2,8,A
6,9,8,7,6,6,6,8,6,6,6,9,6,7,5,11,L
5.900709,8,7,12,5,6,5,6,5,6,11,7,5,10,4,7,Y
0,6,0,4,0,7,7,4,4,7,6,8,0,8,0,8,I
5,9,8,6,4,11,6,4,5,10,1,4,5,8,1,7,N
3,6,5,4,5,6,7,4,4,7,6,8,4,6,8,13,K
5,10,6,8,5,7,7,8,6,7,6,8,3,7,4,8,O
1,5,0,7,0,7,7,4,4,7,6,8,0,8,0,8,I
4,7,4,5,3,5,8,5,6,11,9,13,2,9,3,7,C
4,5,6,8,3,6,7.854745,9,8,6,5,6,3,8,4,8,O
2,3,2,1,1,7,7,4,5,6,5,7,2,7,4,8,R
1,6,2,4,1,7,7,1,8,7,6,8,0,8,3,8,I
3,7,5,5,4,8,8,3,7,7,6,8,1,8,10,9,Z
3,3,4,2,1,4,11.563012,3,2,10,11,7,2,11,1,8,V
4,10,3,5,2,9,6,5,4,11,4,10,3,8,8,13,E
3,7,5,5,2,7,10,2,2,7,12,8,1,11,0,8,Y
5,10.578799,7,8,6,7,7,4,5,7,7,8,3,8,8,9,L
